algorithm,strat,bench,region,num_threads,size,obs,min,mean,max,stddev,ci,speedup
3. Pthreads,pth,1,seahorse,1,2048,10,4.44548916678,4.47051651718,4.536153066780001,0.026582079927798423,0.0164757438332315,1.0228587234533832
3. Pthreads,pth,1,seahorse,1,4096,10,17.80361731778,17.842227803680004,17.969816882780002,0.05128244241845413,0.03178518711567476,0.9941724603573013
3. Pthreads,pth,1,seahorse,1,8192,10,71.18790626778,71.24619577968,71.31232383077999,0.032088574973551706,0.019888704821958137,0.9940792025451511
3. Pthreads,pth,1,seahorse,2,16,10,0.0025261747800000007,0.0029217367800000002,0.003294850780000001,0.00028506919102210963,0.00017668771513681194,1.0200575426236722
3. Pthreads,pth,1,seahorse,2,32,10,0.0032410717800000007,0.0034487657800000003,0.003963007780000001,0.00026164101574697947,0.0001621667816597655,1.1344084781541761
3. Pthreads,pth,1,seahorse,2,64,10,0.00507649678,0.005450596680000001,0.005958225780000001,0.00030456101615584035,0.00018876887351936778,1.3436873740582833
3. Pthreads,pth,1,seahorse,2,128,10,0.01472929878,0.014896053680000004,0.01526886778,0.00015717888894041835,9.742048467268884e-05,1.4269157990843118
3. Pthreads,pth,1,seahorse,2,256,10,0.049625475780000004,0.050274035980000006,0.051277056780000003,0.0005664302668060342,0.0003510771166377316,1.5685441143291317
3. Pthreads,pth,1,seahorse,2,512,10,0.18271861278,0.18365554418000002,0.18423421278000002,0.0004927928589327941,0.0003054361783831617,1.6184281491044066
3. Pthreads,pth,1,seahorse,2,1024,10,0.6818748077800001,0.69400439658,0.7036868057800001,0.010185325578046186,0.00631293019725142,1.6524796047279815
3. Pthreads,pth,1,seahorse,2,2048,10,2.5608027397799997,2.5731188502799998,2.58235989678,0.007752555479389152,0.004805083668330902,1.777106726897753
3. Pthreads,pth,1,seahorse,2,4096,10,10.25609153378,10.33239424708,10.52877252378,0.07862007105293457,0.04872922488898295,1.7167610032740417
3. Pthreads,pth,1,seahorse,2,8192,10,41.05219586678,41.229045044479996,41.66878581378,0.22148133612421128,0.13727555434848807,1.717826872017799
3. Pthreads,pth,1,seahorse,4,16,10,0.0026758747800000007,0.002868032480000001,0.0032090837800000005,0.00016673858679451883,0.00010334564678923723,1.0391582594629472
3. Pthreads,pth,1,seahorse,4,32,10,0.002685504780000001,0.0030174391800000012,0.0032302307800000005,0.00015492186633497254,9.602156756860437e-05,1.2965660305371918
3. Pthreads,pth,1,seahorse,4,64,10,0.00395809578,0.00443283158,0.005071024780000001,0.0003936759152466517,0.00024400286021764207,1.6521940452337236
3. Pthreads,pth,1,seahorse,4,128,10,0.00928668378,0.009921035480000001,0.010608975780000002,0.000355613181753886,0.00022041133358305539,2.1424592607141855
3. Pthreads,pth,1,seahorse,4,256,10,0.028713677780000002,0.029404253380000002,0.030632803780000002,0.0005921292118679656,0.00036700548781014265,2.681824368090791
3. Pthreads,pth,1,seahorse,4,512,10,0.11094199478000001,0.11277828608,0.11783727378,0.0019938377995369194,0.0012357934713690764,2.6355543497899556
3. Pthreads,pth,1,seahorse,4,1024,10,0.40959622178000005,0.43204788078000006,0.44423670678000005,0.009087751440701203,0.005632646698970113,2.6544005004018705
3. Pthreads,pth,1,seahorse,4,2048,10,1.42266842078,1.50416435858,1.58147093678,0.05206595739812453,0.03227081473133208,3.0400313581800624
3. Pthreads,pth,1,seahorse,4,4096,10,6.07878850478,6.17803613088,6.26221156178,0.0612934928582273,0.03799010046313541,2.871179633472516
3. Pthreads,pth,1,seahorse,4,8192,10,24.29901163978,24.473261573379993,24.58766071978,0.07212230011776477,0.04470186473862389,2.893948617052209
3. Pthreads,pth,1,seahorse,8,16,10,0.0027039667800000003,0.002821615080000001,0.0031418707800000005,0.00014765648193022587,9.15184356606538e-05,1.0562530875047633
3. Pthreads,pth,1,seahorse,8,32,10,0.002407157780000001,0.0028839676800000006,0.0031335757800000003,0.00020732916785496758,0.00012850394957857655,1.3565717699027748
3. Pthreads,pth,1,seahorse,8,64,10,0.0037586757800000003,0.004611412580000001,0.005496617780000001,0.0005817360457173379,0.00036056373669137923,1.5882113805570608
3. Pthreads,pth,1,seahorse,8,128,10,0.007173864780000001,0.00846724708,0.009706243780000002,0.0008521334551757663,0.000528157787401746,2.5103099199982255
3. Pthreads,pth,1,seahorse,8,256,10,0.018070447780000002,0.01917665608,0.022087465780000003,0.0014438636982680299,0.0008949159918027732,4.1121373252473745
3. Pthreads,pth,1,seahorse,8,512,10,0.06338545778,0.06749346838,0.07195699978,0.003669536827452756,0.002274402489193324,4.403882472990196
3. Pthreads,pth,1,seahorse,8,1024,10,0.24104543278,0.26714437288000004,0.30059157678000004,0.016813659705161958,0.010421214252376156,4.292915095221375
3. Pthreads,pth,1,seahorse,8,2048,10,0.9224073987800001,0.99260567738,1.01805880378,0.030579081682313002,0.01895311118699873,4.6067707672292775
3. Pthreads,pth,1,seahorse,8,4096,10,3.8025423147799997,3.88387804458,4.039698194780001,0.08166783148955038,0.050618246378464966,4.567149459956383
3. Pthreads,pth,1,seahorse,8,8192,10,15.04243576878,15.233100741180001,15.658193991780001,0.182906244092171,0.11336646460120348,4.649372618772147
3. Pthreads,pth,1,seahorse,16,16,10,0.0027849157800000006,0.0030656322800000006,0.003578805780000001,0.000235407762869381,0.00014590724307220353,0.9721777981800218
3. Pthreads,pth,1,seahorse,16,32,10,0.0025875677800000006,0.003173152380000001,0.0036042397800000003,0.00028081563135037743,0.00017405133153849402,1.2329408334307599
3. Pthreads,pth,1,seahorse,16,64,10,0.0034867057800000005,0.0038467738800000003,0.0043230357800000015,0.0002130703373909139,0.00013206236332326195,1.9039065379117106
3. Pthreads,pth,1,seahorse,16,128,10,0.006569642780000001,0.006822029780000001,0.007163045780000002,0.00018214081740358076,0.00011289204822450966,3.1157023679835074
3. Pthreads,pth,1,seahorse,16,256,10,0.01653776678,0.016844004980000004,0.01794358278,0.00042124257123704877,0.000261088850616822,4.681608877083103
3. Pthreads,pth,1,seahorse,16,512,10,0.059874226780000005,0.06280010518,0.06895046178,0.0026482151660723063,0.0016413807651619516,4.733006443031567
3. Pthreads,pth,1,seahorse,16,1024,10,0.22024691578000002,0.24220272938000004,0.25234315478,0.009095339832471586,0.005637350032917443,4.734992515879961
3. Pthreads,pth,1,seahorse,16,2048,10,0.8381983927800001,0.90113829798,0.9362505587800001,0.032280191363992045,0.020007469891197206,5.074367417509856
3. Pthreads,pth,1,seahorse,16,4096,10,3.44614339978,3.54231202198,3.68846703978,0.08412254955617307,0.052139696398867126,5.007535023389916
3. Pthreads,pth,1,seahorse,16,8192,10,13.79872259378,13.88249170158,14.35943397678,0.1692699120391302,0.10491457843048156,5.101703858895829
3. Pthreads,pth,1,seahorse,32,16,10,0.002858190780000001,0.003302792880000001,0.003981128780000001,0.00037912903004311526,0.00023498660735722331,0.9023695243039278
3. Pthreads,pth,1,seahorse,32,32,10,0.0031314847800000003,0.0032477603800000004,0.003420488780000001,8.26028907850352e-05,5.1197802134189675e-05,1.2046175463227986
3. Pthreads,pth,1,seahorse,32,64,10,0.00397631478,0.00437223168,0.0047699127800000015,0.00024664761387563545,0.00015287377490138062,1.6750937452610013
3. Pthreads,pth,1,seahorse,32,128,10,0.006741109780000001,0.007099237980000002,0.0075153777800000005,0.0002620795202040787,0.00016243856953808503,2.9940416703709376
3. Pthreads,pth,1,seahorse,32,256,10,0.017149139780000003,0.018689505080000002,0.020702687780000003,0.001106986208045475,0.0006861171601400755,4.219322175865772
3. Pthreads,pth,1,seahorse,32,512,10,0.05866202478,0.06031847478,0.06235967278,0.001120505181578976,0.0006944963067467814,4.927732399138094
3. Pthreads,pth,1,seahorse,32,1024,10,0.21222145978,0.22139409448,0.23213658778000001,0.005774659139857989,0.003579170816239773,5.180030269703515
3. Pthreads,pth,1,seahorse,32,2048,10,0.87943907478,0.8990098183799999,0.9140991957800001,0.010142509599042008,0.006286392578526401,5.086381399237594
3. Pthreads,pth,1,seahorse,32,4096,10,3.46242540678,3.4939066571799997,3.59439172678,0.0448501703083582,0.027798423557690185,5.07691053434063
3. Pthreads,pth,1,seahorse,32,8192,10,13.66010336578,13.73499825448,13.91722394678,0.07744491479125082,0.04800085549185116,5.156488568314082
3. Pthreads,pth,1,spiral,1,16,10,0.0026752027800000006,0.0042782578800000005,0.01329310178,0.0032971200992646917,0.002043576209628189,0.7000602871559486
3. Pthreads,pth,1,spiral,1,32,10,0.003762441780000001,0.004293999080000001,0.00498833578,0.0003699591170212218,0.00022930303638263845,0.9122178107220273
3. Pthreads,pth,1,spiral,1,64,10,0.007760728780000002,0.008204592580000001,0.009767791780000002,0.0006009558402259963,0.0003724762887456996,0.9995155591260324
3. Pthreads,pth,1,spiral,1,128,10,0.02590111578,0.026468419180000008,0.027616970780000003,0.0006464662357356856,0.0004006839241227403,0.9177373523823722
3. Pthreads,pth,1,spiral,1,256,10,0.08634084478000001,0.08875112308000001,0.09045146278,0.0013499481469630217,0.0008367065300352652,0.9795883603820192
3. Pthreads,pth,1,spiral,1,512,10,0.31994153078000004,0.32590596478,0.33225707778,0.004173272590844104,0.002586621150028587,0.9964296295074394
3. Pthreads,pth,1,spiral,1,1024,10,1.27404342978,1.28189378478,1.29864696078,0.007114805147056378,0.004409801917105527,1.005597895820387
3. Pthreads,pth,1,spiral,1,2048,10,5.066518948780001,5.08042162548,5.10099862678,0.011976545158977541,0.007423139595637556,1.021158110799484
3. Pthreads,pth,1,spiral,1,4096,10,20.26920402478,20.28916043348,20.32922239178,0.018257014103215525,0.011315814576635589,0.9985109765759382
3. Pthreads,pth,1,spiral,1,8192,10,81.01604932677999,81.07232242938,81.17976180378,0.0531347253914545,0.03293324399657731,0.9955564875256435
3. Pthreads,pth,1,spiral,2,16,10,0.0024793597800000003,0.002889572980000001,0.0031928127800000005,0.00021747588727427541,0.0001347929514307366,1.0364986317113192
3. Pthreads,pth,1,spiral,2,32,10,0.0031476567800000003,0.0036107733800000005,0.004210833780000001,0.00035606013718228366,0.0002206883594276527,1.0848264423617746
3. Pthreads,pth,1,spiral,2,64,10,0.005709125780000001,0.006067406780000002,0.006740330780000001,0.00032734682083007254,0.00020289166157306358,1.3515853209367306
3. Pthreads,pth,1,spiral,2,128,10,0.015817507780000004,0.01647507208,0.01800066678,0.0007406437242621443,0.0004590557362621052,1.4744127869090335
3. Pthreads,pth,1,spiral,2,256,10,0.05306881478,0.05354526458000001,0.05396523978000001,0.0003012476502126159,0.00018671522803133237,1.6236649089688742
3. Pthreads,pth,1,spiral,2,512,10,0.20302738478000001,0.20585159028,0.21143021478000001,0.003541926680332619,0.002195308900573357,1.5775557492574352
3. Pthreads,pth,1,spiral,2,1024,10,0.75286653778,0.76657925368,0.78014191278,0.012140163505135153,0.007524551297243746,1.6815869806699828
3. Pthreads,pth,1,spiral,2,2048,10,2.75435221378,2.77411882898,2.79690956078,0.013835045429639667,0.008575049997554573,1.8701123019476116
3. Pthreads,pth,1,spiral,2,4096,10,11.13353203478,11.23614301058,11.347906398780001,0.0739560886408335,0.04583845864069868,1.8030163357002567
3. Pthreads,pth,1,spiral,2,8192,10,44.23820596578,44.499477903080006,45.07970721078,0.25674509542402946,0.1591322588049726,1.8137758094405318
3. Pthreads,pth,1,spiral,4,16,10,0.002658034780000001,0.0029101099800000006,0.0036291107800000004,0.00028568235191663867,0.00017706775619658814,1.02918393482847
3. Pthreads,pth,1,spiral,4,32,10,0.0028498957800000006,0.0031225617800000006,0.003321829780000001,0.0001497162488568886,9.27950924283723e-05,1.25443873203367
3. Pthreads,pth,1,spiral,4,64,10,0.003950925780000001,0.004301295380000001,0.00489046678,0.00029603587143310086,0.00018348493407690917,1.9065461019326684
3. Pthreads,pth,1,spiral,4,128,10,0.010050296780000002,0.01062093228,0.011501114780000002,0.0004971285096626311,0.00030812344254643195,2.2870927240296846
3. Pthreads,pth,1,spiral,4,256,10,0.03204520478,0.03359299148,0.03479774178,0.0008594879815925363,0.0005327161701011646,2.5880269457919676
3. Pthreads,pth,1,spiral,4,512,10,0.12258593278,0.12453020078000002,0.12671446378,0.0015522197862726924,0.0009620757909450883,2.607739790877738
3. Pthreads,pth,1,spiral,4,1024,10,0.47241730078000005,0.47958874518000005,0.48912354178,0.004719963252753656,0.0029254635327957182,2.6878647707968715
3. Pthreads,pth,1,spiral,4,2048,10,1.6322407307800002,1.6663989436800002,1.70880002678,0.026814852424530147,0.016620017721429504,3.1132483423706723
3. Pthreads,pth,1,spiral,4,4096,10,6.65902649478,6.721058778679999,6.82566263178,0.04753069418518116,0.029459829469242315,3.0142496986641163
3. Pthreads,pth,1,spiral,4,8192,10,26.37555808378,26.621773714380005,26.73392836678,0.10686232225573916,0.06623395353907548,3.0318068743008886
3. Pthreads,pth,1,spiral,8,16,10,0.0025312807800000003,0.002898183780000001,0.004082218780000001,0.0004578965371546527,0.0002838072140620732,1.0334190884195753
3. Pthreads,pth,1,spiral,8,32,10,0.0025864457800000005,0.003091793580000001,0.0034505617800000003,0.0002875746336784398,0.00017824060458363736,1.266922366790088
3. Pthreads,pth,1,spiral,8,64,10,0.0034006427800000005,0.0037075278800000008,0.0040566457800000014,0.00018751971510125442,0.00011622592355754383,2.211883013540547
3. Pthreads,pth,1,spiral,8,128,10,0.007025107780000001,0.007546868180000002,0.009935026780000002,0.0009155837562893598,0.0005674846914712708,3.2186936833445525
3. Pthreads,pth,1,spiral,8,256,10,0.019647721780000002,0.02433427418,0.028931193780000003,0.0037362150072229286,0.0023157300531816737,3.5727207845572155
3. Pthreads,pth,1,spiral,8,512,10,0.07266420378,0.07791188118,0.08657514278,0.0052855895412503365,0.003276042338514652,4.168072376403631
3. Pthreads,pth,1,spiral,8,1024,10,0.29475495978,0.3229023087800001,0.39818360578,0.0318093054294308,0.019715611765212502,3.992135260693566
3. Pthreads,pth,1,spiral,8,2048,10,0.97922109278,1.05428712208,1.10363149878,0.035753875330679585,0.02216048151964006,4.920778828166638
3. Pthreads,pth,1,spiral,8,4096,10,4.109729643780001,4.15612181178,4.25466183278,0.046381875630067536,0.028747784351767464,4.874484030020144
3. Pthreads,pth,1,spiral,8,8192,10,16.30827948278,16.713739365080002,18.24572696678,0.6344325203567152,0.3932253500576387,4.829085508056423
3. Pthreads,pth,1,spiral,16,16,10,0.0026592037800000005,0.00300421718,0.0032689237800000008,0.00021375686797501725,0.0001324878793877719,0.9969447148957453
3. Pthreads,pth,1,spiral,16,32,10,0.0028049377800000003,0.003471279180000001,0.004063030780000001,0.0004423744019463353,0.00027418649498622767,1.1284204573830905
3. Pthreads,pth,1,spiral,16,64,10,0.004192805780000001,0.004611322480000001,0.0051290727800000005,0.000274736586340059,0.00017028350040516156,1.7783657455246975
3. Pthreads,pth,1,spiral,16,128,10,0.0077336087800000015,0.008299403780000002,0.009425020780000001,0.0004738739124551547,0.00029371009387033027,2.9268436123733217
3. Pthreads,pth,1,spiral,16,256,10,0.019409150780000002,0.020757397380000004,0.024059931780000002,0.0013720746385580732,0.0008504206716087764,4.188365504037963
3. Pthreads,pth,1,spiral,16,512,10,0.06902259578,0.07447828068000002,0.08368108878000001,0.005778226288628804,0.0035813817579539884,4.360229006027585
3. Pthreads,pth,1,spiral,16,1024,10,0.25748847578,0.26979753808,0.28575135978,0.008735095188423057,0.0054140680892637285,4.777914957317982
3. Pthreads,pth,1,spiral,16,2048,10,0.9457321507800001,1.02218118528,1.09065326978,0.0401409082578122,0.02487959269873939,5.075336764018901
3. Pthreads,pth,1,spiral,16,4096,10,3.88896281578,3.9506399309799995,4.09664518978,0.0651081448225685,0.04035444624601352,5.128017169946071
3. Pthreads,pth,1,spiral,16,8192,10,15.58424075278,15.648917301780003,15.915277401780001,0.09733477074131879,0.0603287159302851,5.157678003970237
3. Pthreads,pth,1,spiral,32,16,10,0.003057240780000001,0.0035357049800000006,0.004111015780000001,0.0004460092706569626,0.000276439409953995,0.8470838084460315
3. Pthreads,pth,1,spiral,32,32,10,0.0031274997800000005,0.0035601503800000004,0.004161552780000001,0.00028571366512576896,0.00017708716432468153,1.1002519618286462
3. Pthreads,pth,1,spiral,32,64,10,0.00419072478,0.004316730480000001,0.004600566780000001,0.00012923200377533772,8.009882578943903e-05,1.899728968022112
3. Pthreads,pth,1,spiral,32,128,10,0.007233322780000001,0.007654487980000002,0.008034666780000001,0.00029105073411073905,0.00018039511395298338,3.173439817721159
3. Pthreads,pth,1,spiral,32,256,10,0.019264672780000002,0.020764068180000005,0.02295846978,0.0012325568179395938,0.0007639466304906859,4.18701992241291
3. Pthreads,pth,1,spiral,32,512,10,0.07040425078000001,0.07189766028,0.07565099078000001,0.0015861809989964554,0.0009831251686695703,4.516730565018603
3. Pthreads,pth,1,spiral,32,1024,10,0.25312512278,0.25657497958000003,0.26152814478,0.002521485008839912,0.0015628325999251685,5.024144188767512
3. Pthreads,pth,1,spiral,32,2048,10,0.9625488617800001,1.01247005058,1.04159222578,0.021299057696015804,0.01320129272961064,5.1240169980021335
3. Pthreads,pth,1,spiral,32,4096,10,3.8516217027799997,3.9382138860800007,4.02442291878,0.057906058636516586,0.0358905469804727,5.1441973403088195
3. Pthreads,pth,1,spiral,32,8192,10,15.48728588778,15.618363321979999,15.88916525278,0.13282565189958495,0.08232619197307439,5.167767895356389
1. Sequential (I/O & Mem.),seq,0,elephant,1,16,10,0.00296606994,0.0031745700400000005,0.0034408099400000005,0.000158602960956983,9.83031336530817e-05,0.993277703836706
1. Sequential (I/O & Mem.),seq,0,elephant,1,32,10,0.00376899594,0.00414203174,0.0047407629400000005,0.0002714328806504065,0.00016823584240432236,0.9177636673542248
1. Sequential (I/O & Mem.),seq,0,elephant,1,64,10,0.00772704294,0.010867814839999998,0.03038668194,0.006958162804195029,0.004312713987138018,0.7166902136878882
1. Sequential (I/O & Mem.),seq,0,elephant,1,128,10,0.023007115940000003,0.023857505840000005,0.025148076940000003,0.0007985057081366211,0.0004949189654220443,0.8370355675033966
1. Sequential (I/O & Mem.),seq,0,elephant,1,256,10,0.07893700094,0.08141424654,0.08499739094,0.002272745334422137,0.001408662152465827,0.9035552838268643
1. Sequential (I/O & Mem.),seq,0,elephant,1,512,10,0.30487205694,0.33173703394,0.38350406594,0.024464346494321502,0.015163159052363852,0.8491316564642221
1. Sequential (I/O & Mem.),seq,0,elephant,1,1024,10,1.20820821294,1.24328113084,1.28091141094,0.023551407749148916,0.014597313755767413,0.8663117258220576
1. Sequential (I/O & Mem.),seq,0,elephant,1,2048,10,4.73877176594,4.822492067440001,4.88350315894,0.05204077997858687,0.03225520960502853,0.8880323299968357
1. Sequential (I/O & Mem.),seq,0,elephant,1,4096,10,18.97016680894,19.084788505840002,19.50505074794,0.16128894038415006,0.09996792094976933,0.8768030136943601
1. Sequential (I/O & Mem.),seq,0,elephant,1,8192,10,75.92424220294,76.23559730174,77.79869211194,0.5552643982315725,0.3441564395948498,0.875399146654509
1. Sequential (I/O & Mem.),seq,0,full,1,16,10,0.00267407094,0.00285274874,0.0031423389400000007,0.0001665190094372279,0.00010320955133319579,0.9197479270466701
1. Sequential (I/O & Mem.),seq,0,full,1,32,10,0.00274085494,0.00319271084,0.0034864339400000007,0.00021088638759370472,0.00013070873721495176,0.8841109581975174
1. Sequential (I/O & Mem.),seq,0,full,1,64,10,0.0038173509400000008,0.00423221844,0.00462350494,0.000236643383970832,0.00014667308896529154,0.7607752259592726
1. Sequential (I/O & Mem.),seq,0,full,1,128,10,0.007140773940000001,0.00767047894,0.00798151594,0.0002771101335129327,0.0001717546401843879,0.6678399328217178
1. Sequential (I/O & Mem.),seq,0,full,1,256,10,0.020981776940000002,0.021970490140000007,0.023430068940000003,0.0007528053122945167,0.0004665935666189059,0.6132168993112865
1. Sequential (I/O & Mem.),seq,0,full,1,512,10,0.07787483994000001,0.09549228084000003,0.18242658794000002,0.03283508846784408,0.020351398679377082,0.5104313470286568
1. Sequential (I/O & Mem.),seq,0,full,1,1024,10,0.29653740694,0.30294735004000006,0.31493288394,0.0052728614046725995,0.0032681533577314033,0.5857365166474324
1. Sequential (I/O & Mem.),seq,0,full,1,2048,10,1.16379736194,1.18058116194,1.19816927294,0.011904792436200455,0.007378666797307885,0.5279170101408709
1. Sequential (I/O & Mem.),seq,0,full,1,4096,10,4.67692327594,4.72613909724,4.77207619994,0.033347970063793614,0.02066928598596089,0.508516475095603
1. Sequential (I/O & Mem.),seq,0,full,1,8192,10,19.15256240394,19.399950451440002,19.76480509294,0.20903434314483454,0.12956082817283676,0.4888882271055491
1. Sequential (I/O & Mem.),seq,0,seahorse,1,16,10,0.00293060494,0.0030585248400000005,0.0032241409400000005,9.697579819550633e-05,6.010622244128675e-05,0.9744369576543966
1. Sequential (I/O & Mem.),seq,0,seahorse,1,32,10,0.0037893589400000006,0.004097007340000001,0.00431887894,0.00017128159197207627,0.00010616143057070897,0.9549187529646943
1. Sequential (I/O & Mem.),seq,0,seahorse,1,64,10,0.00804919294,0.00829069724,0.00889254294,0.00027363624700241495,0.00016960150301797844,0.8833874556007787
1. Sequential (I/O & Mem.),seq,0,seahorse,1,128,10,0.022651263940000003,0.023524248940000003,0.025456310940000004,0.0008291867189801775,0.0005139352529577088,0.9035533671750035
1. Sequential (I/O & Mem.),seq,0,seahorse,1,256,10,0.08103967494,0.08387604814000002,0.08709539694,0.002248511223015938,0.0013936416945995115,0.9401616431472469
1. Sequential (I/O & Mem.),seq,0,seahorse,1,512,10,0.32600533694,0.34367059194000005,0.36584302594,0.011915821732605405,0.007385502826043121,0.8648784894923237
1. Sequential (I/O & Mem.),seq,0,seahorse,1,1024,10,1.25493025094,1.30315120534,1.3462597269399998,0.0300505687923917,0.018625535504036533,0.8800422439395936
1. Sequential (I/O & Mem.),seq,0,seahorse,1,2048,10,5.01443073794,5.075051762740001,5.14344405994,0.040812066017145654,0.02529558058774201,0.9010167840083689
1. Sequential (I/O & Mem.),seq,0,seahorse,1,4096,10,20.00087297894,20.281078934439996,21.97417947694,0.6046450603483128,0.37476289106744365,0.8746207029310489
1. Sequential (I/O & Mem.),seq,0,seahorse,1,8192,10,80.14001477394,80.51007685393999,81.91739374894,0.5578720805218469,0.3457726978233147,0.8796956139233149
1. Sequential (I/O & Mem.),seq,0,spiral,1,16,10,0.0028251509400000004,0.00316713104,0.0035965609400000005,0.0002515249084314183,0.00015589675338607996,0.9456629366368119
1. Sequential (I/O & Mem.),seq,0,spiral,1,32,10,0.00399775994,0.00439572984,0.00476273994,0.0002684197748769433,0.00016636830009759355,0.891106274174484
1. Sequential (I/O & Mem.),seq,0,spiral,1,64,10,0.00852397194,0.008712863040000001,0.00916361894,0.00021358925642896395,0.00013238399267522844,0.9412081771917762
1. Sequential (I/O & Mem.),seq,0,spiral,1,128,10,0.024964486940000002,0.02549573174,0.026046414940000002,0.00035332109960355693,0.00021899068634792114,0.9527499421360012
1. Sequential (I/O & Mem.),seq,0,spiral,1,256,10,0.09064297494000001,0.09406148874,0.09902069394,0.002791743310672054,0.0017303404308354983,0.9242844048568478
1. Sequential (I/O & Mem.),seq,0,spiral,1,512,10,0.36897376294,0.37994038584000006,0.40140399294,0.009841156428596516,0.0060996119483771455,0.8547192450258632
1. Sequential (I/O & Mem.),seq,0,spiral,1,1024,10,1.45636814894,1.5595874478399998,1.68716119894,0.08389042974604319,0.0519958270500161,0.8265453113420078
1. Sequential (I/O & Mem.),seq,0,spiral,1,2048,10,5.62183841494,5.716785634440001,5.844725238940001,0.07710182652171814,0.0477882071792902,0.9074878928267165
1. Sequential (I/O & Mem.),seq,0,spiral,1,4096,10,22.45407687894,22.584170250739998,22.98377727494,0.19507409019840893,0.12090817375237159,0.89704200656547
1. Sequential (I/O & Mem.),seq,0,spiral,1,8192,10,89.86837036093999,90.19920296394,91.94698510894,0.6232762991520749,0.3863106525165219,0.894820285558479
2. Sequential,seq,1,elephant,1,16,10,0.0025812669400000006,0.0031532296400000005,0.00363554694,0.00031603405412006886,0.00019587993612248228,1.0
2. Sequential,seq,1,elephant,1,32,10,0.0033746089400000004,0.0038014062400000006,0.00449865094,0.0003035439153210873,0.00018813846789078365,1.0
2. Sequential,seq,1,elephant,1,64,10,0.0069221959400000005,0.0077888565400000016,0.00854445394,0.0006996745991405497,0.0004336628094328875,1.0
2. Sequential,seq,1,elephant,1,128,10,0.01932082594,0.019969580940000002,0.02105690794,0.0005305078686016088,0.00032881218355879224,1.0
2. Sequential,seq,1,elephant,1,256,10,0.07156140094,0.07356227264000001,0.07648093994,0.0016029831950115224,0.0009935392776532128,1.0
2. Sequential,seq,1,elephant,1,512,10,0.26391892694,0.28168841714000004,0.28902257094,0.007947693809907092,0.004926031658645831,1.0
2. Sequential,seq,1,elephant,1,1024,10,1.0499954939399998,1.0770690221399999,1.1183870079399998,0.0231303516538357,0.014336340484125618,1.0
2. Sequential,seq,1,elephant,1,2048,10,4.2453570129400005,4.282528867040001,4.345652722940001,0.031859723773652905,0.019746861378717367,1.0
2. Sequential,seq,1,elephant,1,4096,10,16.68284006594,16.73360007764,16.978490334940002,0.08754988162651824,0.05426397882431323,1.0
2. Sequential,seq,1,elephant,1,8192,10,66.66175898793999,66.73657682263999,66.82284447594,0.061543127968718934,0.038144825907623275,1.0
2. Sequential,seq,1,full,1,16,10,0.0025025719400000005,0.00262380974,0.0028339079400000002,9.856649570698729e-05,6.109214697339651e-05,1.0
2. Sequential,seq,1,full,1,32,10,0.0024501629400000007,0.002822710640000001,0.00336440594,0.0003410072803954159,0.00021135850213084285,1.0
2. Sequential,seq,1,full,1,64,10,0.00303371994,0.0032197669400000004,0.0034248739400000003,0.0001466948594153487,9.092241585097684e-05,1.0
2. Sequential,seq,1,full,1,128,10,0.00483924294,0.005122652140000001,0.00536619294,0.00016571756397410362,0.0001027128102887551,1.0
2. Sequential,seq,1,full,1,256,10,0.01292315994,0.013472675839999998,0.01425760594,0.00038238176602925955,0.00023700267400853165,1.0
2. Sequential,seq,1,full,1,512,10,0.04268484694000001,0.04874225354,0.054542717940000006,0.0041261244275721766,0.0025573984156757605,1.0
2. Sequential,seq,1,full,1,1024,10,0.17401974194,0.17744732554000003,0.18465314594,0.0033459044282434214,0.0020738130499925542,1.0
2. Sequential,seq,1,full,1,2048,10,0.6003430199400001,0.6232488772400001,0.65925728794,0.02040973347712335,0.012650083868040781,1.0
2. Sequential,seq,1,full,1,4096,10,2.3748423139400003,2.40331959454,2.49382367194,0.037086200559716065,0.022986265251980772,1.0
2. Sequential,seq,1,full,1,8192,10,9.45291588694,9.484407382139999,9.58727832894,0.03802075412784329,0.02356550755464177,1.0
2. Sequential,seq,1,seahorse,1,16,10,0.00273772594,0.0029803396400000007,0.0034171909400000007,0.00020868998278895806,0.00012934739141299133,1.0
2. Sequential,seq,1,seahorse,1,32,10,0.0036629349400000006,0.00391230914,0.00468997294,0.0002992902682231192,0.00018550203010512332,1.0
2. Sequential,seq,1,seahorse,1,64,10,0.00687066194,0.007323897939999999,0.00789165494,0.0003388078919892839,0.00020999530707358491,1.0
2. Sequential,seq,1,seahorse,1,128,10,0.020752891940000004,0.021255414340000008,0.02211490094,0.00038476896106370655,0.0002384822728199994,1.0
2. Sequential,seq,1,seahorse,1,256,10,0.07694739794000001,0.07885704324000001,0.08282555994,0.0019328846398442355,0.0011980143115873575,1.0
2. Sequential,seq,1,seahorse,1,512,10,0.28245528294,0.29723330244,0.30686236494,0.006688006194227156,0.004145269185498166,1.0
2. Sequential,seq,1,seahorse,1,1024,10,1.11654744494,1.1468281109399998,1.24792370094,0.03879993991649094,0.02404845190990375,1.0
2. Sequential,seq,1,seahorse,1,2048,10,4.45301491094,4.5727068179399994,4.79286410694,0.09169050252679083,0.05683036224685626,1.0
2. Sequential,seq,1,seahorse,1,4096,10,17.68516314794,17.738251513839998,17.95864215794,0.08179170085206161,0.050695021404763285,1.0
